id,gps_height,longitude,latitude,amount_tsh,num_private,construction_year,population,date_recorded
29917,296.0,38.55515182,-4.96544546,100.0,0,2009.0,200,3/8/11
58988,76.0,38.55105784,-8.46257791,0.0,0,2006.0,1,3/1/11
42868,611.156276477,37.11949144,-6.06426019,1000.0,0,1995.0,600,4/12/11
10217,1358.0,34.93863553,-5.26031765,0.0,0,1970.0,1,2/18/13
43362,18.3302374841,32.62548132,-4.24932413,0.0,0,27.9767266734,0,10/10/12
45096,815.0,31.55100763,-7.67432544,0.0,0,1991.0,170,8/12/11
39421,1832.0,31.32860187,-7.65648139,5000.0,0,1983.0,1,7/23/11
13732,-23.9851210593,31.50313371,-1.48624731,0.0,0,-6.23186199529,0,7/8/11
38155,-13.6890234727,33.81632957,-3.419993,0.0,0,6.0086339915,0,10/19/12
18145,1694.0,31.23973952,-7.85469055,1000.0,0,1983.0,600,7/28/11
58597,49.0,39.29444287,-6.97623168,30.0,0,2010.0,6922,2/26/11
28265,1384.0,37.99252752,-4.23701933,0.0,0,2002.0,15,2/19/13
48795,778.0,29.78125142,-5.35413376,300.0,0,2006.0,220,2/9/13
57199,-20.0104962286,30.55499914,-2.62620698,0.0,0,-6.13930056482,0,7/24/11
23730,-1.97096537108,33.0190999,-8.61028525,0.0,0,-5.99932576043,0,4/14/11
62538,17.9620852496,32.0787117,-3.57113775,0.0,0,-33.196703082,0,10/10/12
74088,372.0,37.74575537,-6.00549668,500.0,0,2011.0,30,3/12/11
39731,727.0,37.5560063,-3.5470821,1500.0,0,2010.0,150,2/12/13
13075,-0.00325254009067,30.77828077,-2.48968584,0.0,0,0.0105566895803,0,8/1/11
66768,-4.61214989432,33.15308297,-2.75437447,0.0,0,4.16094990296,0,7/28/11
57491,1414.0,34.95997272,-10.98661849,5000.0,0,1993.0,90,2/27/13
28725,812.0,36.044427,-10.69588198,0.0,0,2002.0,250,3/1/13
20068,-19.7030650458,-0.367766775078,-2e-08,0.0,0,-27.0756331705,0,1/18/13
36047,95.0,39.42237792,-10.24774008,20.0,0,2006.0,1,1/22/13
11336,302.0,38.63213635,-10.20147639,0.0,0,866.703665533,244,1/28/13
4539,-4.79864660473,31.66507374,-1.73520073,0.0,0,-8.52134136974,0,7/19/11
64654,1850.0,34.74420022,-9.15591644,500.0,0,2009.0,150,4/16/11
4300,1604.0,37.46181738,-3.29731131,6.0,0,2008.0,10,6/3/13
63995,-3.19249655518,0.104115510283,-2e-08,0.0,0,31.9693680463,0,10/25/12
48680,2148.0,34.53807396,-9.32053303,1000.0,0,2000.0,80,3/15/11
64446,285.0,36.67412779,-8.35024814,500.0,0,1993.0,1,3/15/11
6649,1009.0,35.4797844,-10.6264879,0.0,0,2003.0,0,2/17/13
6429,800.0,29.82386299,-5.11551109,0.0,0,2010.0,589,2/8/13
5398,986.0,36.7986779,-3.49590432,0.0,0,1978.0,300,3/15/13
5961,19.0,38.75103857,-7.99125429,0.0,0,2008.0,1,3/3/11
20212,1209.0,33.04736866,-1.84486098,0.0,0,1999.0,700,8/7/11
17819,2.70019134857,33.78654096,-3.51458159,0.0,0,0.766514784935,0,10/18/12
30135,1805.0,31.61351712,-7.97641138,0.0,0,1982.0,4550,2/4/13
63099,19.8760811544,32.90735771,-2.69417345,0.0,0,-8.16956131944,0,7/25/11
28418,1290.0,30.0402237,-4.78062576,0.0,0,1976.0,480,1/30/13
51829,1507.0,34.77352208,-8.8210296,0.0,0,1978.0,85,3/29/11
2637,-29.4971096799,32.0884804,-3.26512674,0.0,0,-26.9085409672,0,10/28/12
9769,-5.92788164662,0.0337439717468,-2e-08,0.0,0,-36.5382434689,0,10/13/12
65406,22.1116873958,31.20149692,-2.90257679,0.0,0,31.0564017776,0,7/13/11
32843,1169.0,32.89465642,-1.95639008,0.0,0,2009.0,1000,7/23/11
63491,-9.3451526265,30.72205655,-2.44051979,0.0,0,-27.2836478924,0,8/4/11
43488,954.0,36.85387871,-3.51336448,0.0,0,1980.0,200,3/16/13
70081,-1.40212044737,32.8130682,-2.53072488,0.0,0,-7.21195997175,0,7/28/11
58968,1398.0,37.54916971,-3.28543295,0.0,0,1972.0,75,3/30/13
61111,1064.0,31.102036,-5.1512822,0.0,0,2007.0,250,2/5/13
16998,292.0,36.39513933,-8.15069927,10.0,0,1976.0,100,3/14/11
17868,-9.56088935758,33.11225418,-4.89027426,0.0,0,-16.8311067435,0,11/5/12
6456,262.0,39.32939681,-9.95560677,25.0,0,1983.0,235,1/17/13
58483,0.281271897247,31.68759487,-2.7417327,0.0,0,10.8494083865,0,7/25/11
59978,1579.0,34.95265237,-8.8700959,2000.0,0,2007.0,250,3/3/11
31281,1377.0,37.66443811,-3.71314733,1000.0,0,1982.0,12,2/23/13
41270,1757.0,38.21565706,-4.5511814,200.0,0,2002.0,1,3/10/11
52262,63.0,39.45485468,-10.23611765,20.0,0,2012.0,134,1/22/13
59712,1042.0,35.09572792,-9.90072844,3000.0,0,1986.0,150,3/16/11
31202,1131.0,37.02292138,-3.30256366,0.0,0,1963.0,153,3/22/13
19223,1416.0,36.49098987,-4.22976517,0.0,0,2000.0,200,2/17/13
12759,8.43392166645,35.8377394,-6.49164097,0.0,0,36.8135972773,0,3/14/11
61017,538.0,38.13033545,-5.34110769,0.0,0,2006.0,500,3/28/11
55129,204.0,38.76363662,-5.27025216,20.0,0,2004.0,200,3/8/11
72382,1434.0,34.77227906,-5.21354653,1000.0,0,1990.0,200,2/17/13
57742,175.0,37.76501783,-7.5323735,0.0,0,1996.0,150,3/16/11
40539,-6.02715296894,36.25684089,-6.95100341,0.0,0,31.3276293025,0,3/30/11
43811,1161.0,34.29425538,-1.44677842,0.0,0,1998.0,100,10/26/12
23476,-3.71557216841,32.73473217,-5.77885941,0.0,0,1.83091235143,0,10/11/12
71287,1066.0,31.10633137,-6.54193752,500.0,0,1999.0,550,7/22/11
38564,1707.0,35.03603423,-8.67609383,2400.0,0,212.883961606,0,3/27/11
64799,1289.0,35.00864929,-10.94071221,500.0,0,2002.0,60,3/28/13
64023,16.1420549382,31.53563034,-1.77742523,0.0,0,-5.94030667744,0,7/26/11
15570,37.5409102158,32.20257386,-5.13780006,0.0,0,122.519917811,0,10/14/12
63720,1530.0,34.74782913,-4.16147546,500.0,0,1999.0,435,1/23/13
62129,1239.0,30.48875709,-4.19703021,0.0,0,1974.0,452,1/16/13
61715,-14.4995376518,-0.000354748675362,-2e-08,0.0,0,-11.5233363192,0,1/21/13
9920,18.0,39.15593904,-6.91490724,50.0,0,2010.0,100,3/18/13
51920,1516.0,37.9126488,-4.15336017,1000.0,0,1995.0,50,3/13/13
39676,1565.0,34.8609091,-4.66804962,30.0,0,2000.0,1,1/11/13
52994,1326.0,35.06054101,-11.53678512,500.0,3,2006.0,450,3/17/13
52944,1478.0,36.92203779,-3.26192908,0.0,0,2012.0,95,3/27/13
61210,2.45377292817,35.83813046,-4.57903916,0.0,0,-2.22278540627,0,4/5/11
6118,1047.0,31.35012079,-6.44271226,2000.0,0,1993.0,70,7/28/11
35053,261.0,36.68949825,-8.12472962,0.0,0,1981.0,600,3/18/11
26233,-1.72920039099,33.95270079,-9.41857837,0.0,0,1.18167872339,0,1/8/11
16760,1625.0,34.65030201,-1.85678743,0.0,0,1995.0,560,2/26/13
44802,-6.72119563993,31.59192753,-1.76676061,0.0,0,-4.94523477707,0,7/31/11
64947,349.0,37.77668686,-7.10527648,200.0,0,1985.0,160,3/4/11
63650,912.0,35.1785513,-7.78581974,2400.0,0,2001.0,1,3/9/11
59435,1209.0,34.09371573,-1.11887903,600.0,0,1985.0,300,10/23/12
9825,10.7565841592,0.120842801311,-2e-08,0.0,0,32.1577729182,0,7/18/11
49674,-7.60623585069,33.90955436,-9.61744293,0.0,0,26.9879135543,0,11/7/11
4439,-23.3666524642,34.05392889,-8.83979823,0.0,0,-27.9058703112,0,4/12/11
7696,461.0,34.70777595,-11.16594607,0.0,0,1992.0,160,2/14/13
23052,-49.1698141721,34.11495936,-3.03607329,0.0,0,23.3207481018,0,10/12/12
64726,1927.0,35.88024596,-8.22631515,4000.0,0,2003.0,150,2/20/11
20572,-4.48711544478,38.77321246,-4.75987741,0.0,0,2005.0,1,3/15/11
22550,-20.0925912771,30.68612574,-1.25251034,0.0,0,30.52543676,0,8/1/11
74117,478.0,37.75149844,-6.77814375,0.0,0,2010.0,195,3/23/11
35420,-12.0546981153,30.95102215,-1.21107598,0.0,0,10.8757854459,0,7/27/11
69630,-144.837154223,33.99465586,-4.04275238,0.0,0,-297.838776633,0,10/10/12
16267,1244.0,30.05086821,-4.72448486,250.0,0,1999.0,790,1/31/13
73410,510.0,37.49782024,-6.90170234,0.0,0,2009.0,1,3/27/11
22033,-2.44289702641,33.40200553,-3.56652588,0.0,0,7.51731278219,0,10/3/12
56477,1314.0,37.28660651,-3.23627766,0.0,0,1976.0,1,4/4/13
6949,-29.228902388,30.57455885,-2.753508,0.0,0,-20.6738823937,0,7/20/11
45796,-53.6614137692,37.38901966,-6.3534777,1000.0,0,1984.0,528,4/19/11
70474,1514.0,34.1220168,-5.9597457,20.0,0,1996.0,5600,2/5/13
64416,1087.0,34.21910854,-4.24206389,50.0,0,2012.0,354,2/9/13
37183,-12.1840508014,34.8383949,-8.21543307,0.0,0,-5.3007439707,0,3/30/11
58633,1222.0,37.20072396,-3.24962915,5.0,0,1999.0,102,3/13/13
68711,294.0,35.89734664,-8.94874182,0.0,0,1995.0,250,3/5/11
68132,181.0,38.34346831,-6.6364482,50.0,0,2009.0,90,3/13/11
29793,1.72706471826,33.44263495,-2.86425881,0.0,0,8.27457617085,0,8/7/11
36342,538.0,37.30497476,-7.12075733,500.0,0,1980.0,1,3/24/11
70988,-3.7551213187,32.67240768,-2.50125519,0.0,0,11.2660433727,0,7/26/11
59197,1683.0,36.79741926,-3.32430165,0.0,0,1996.0,350,3/29/13
45163,-0.291428839167,33.43756627,-2.80586876,0.0,0,0.62391588947,0,8/4/11
64090,1881.0,35.93307772,-8.26657919,2000.0,0,2009.0,60,2/25/11
40555,1613.0,35.13732171,-9.42074889,0.0,0,2009.0,70,3/5/11
67945,93.0,38.00356746,-7.24671322,0.0,0,1998.0,1000,3/11/11
64468,3.60493962145,36.05341369,-4.86001951,0.0,0,-5.98240062516,0,4/17/11
17960,1202.0,34.27207123,-4.52078768,3500.0,0,2010.0,205,2/18/13
67000,4.72684169904,33.0701484,-3.80365643,0.0,0,-6.68755100046,0,10/12/12
15628,-21.7925573566,33.69008666,-2.93418498,0.0,0,-6.71870983437,0,2/26/13
53442,1074.0,35.59285956,-10.54044235,1000.0,0,1990.0,0,2/14/13
45838,519.0,37.28135697,-7.09513079,0.0,0,1980.0,200,3/17/11
45248,14.0,38.7527889,-7.98822668,0.0,0,2010.0,1,3/3/11
70399,374.0,37.36472777,-11.44412138,2000.0,0,2007.0,1,2/18/13
34796,2148.0,34.48129515,-9.34677911,1000.0,0,1995.0,30,12/3/11
23344,1032.0,35.78794192,-10.42795101,500.0,0,2011.0,120,2/16/13
67938,420.0,38.66501886,-10.73313678,0.0,0,1982.0,1,1/25/13
53615,-14.9404873212,33.85458427,-8.82596055,0.0,0,-18.5213601089,0,4/14/11
67378,5.658483015,37.77115623,-5.45986242,0.0,0,1985.0,1,3/25/11
17051,1300.0,33.00352365,-2.05341473,0.0,0,1992.0,200,7/27/11
1544,-6.89998322787,32.85350741,-4.10291104,0.0,0,-19.947939726,0,10/23/12
39149,-0.966832272054,31.82681451,-1.2793157,0.0,0,-1.12965038591,0,8/3/11
24518,49.0,39.03090314,-6.57901773,100.0,0,2006.0,50,3/26/11
5781,-4.97803508089,30.91071155,-1.71987249,0.0,0,-86.3997523698,0,7/19/11
70904,-28.9051483318,32.4824075,-9.05089942,0.0,0,-12.5641703634,0,7/11/11
20343,-144.152688666,0.38029063062,-2e-08,0.0,0,-152.584427489,0,10/22/12
38380,1967.0,34.60812675,-9.21107177,5000.0,0,1993.0,109,3/24/11
9146,920.0,36.71236059,-8.72146012,200.0,0,1995.0,1,3/27/11
35679,-6.81108948267,38.77839311,-4.88321793,0.0,0,1994.0,350,3/7/11
42504,987.0,35.95031301,-3.68764092,0.0,0,2002.0,203,3/4/13
20539,218.0,38.72174032,-5.26838287,200.0,0,2002.0,200,3/9/11
30543,2269.0,34.11360874,-9.23387035,0.0,0,1983.0,0,2/19/11
43810,3.46648821453,33.32425733,-3.76259244,0.0,0,-16.8425657554,0,11/5/12
67697,-9.64208354354,31.78021081,-1.29825786,0.0,0,18.4650753847,0,7/8/11
51562,-6.66014994369,33.80366831,-9.46130899,0.0,0,13.1921201428,0,7/25/11
25597,90.0,39.25375803,-7.03833603,50.0,0,2011.0,1,2/20/11
29245,1300.0,30.07812602,-4.66528065,250.0,0,1984.0,520,1/25/13
43222,24.0,39.23358905,-7.39781773,0.0,0,2008.0,300,3/17/11
18874,196.0,38.71086253,-5.05311946,0.0,0,1975.0,1,3/19/11
30745,41.0,39.05897085,-5.02318174,30.0,0,2006.0,100,8/5/11
23377,490.0,39.25688793,-10.64815071,10.0,0,172.273733267,420,2/5/13
36179,670.0,35.775212,-7.16023979,50.0,0,1981.0,1,3/17/11
63925,-1.55004324905,33.873368,-9.62448836,0.0,0,11.8991621824,0,7/14/11
12588,1627.0,34.58686936,-9.04182524,0.0,0,1978.0,56,9/4/11
42887,1480.0,36.42121872,-3.76660778,0.0,0,2000.0,1,3/12/13
10429,0.109495413633,33.18310933,-2.98467522,0.0,0,13.3230215325,0,8/4/11
72989,13.4038781111,31.79610713,-5.057221,0.0,0,-15.1386379973,0,10/16/12
60885,1953.0,35.38597574,-4.25731494,0.0,0,2003.0,456,3/2/13
56196,-36.0,40.12288605,-10.23318182,50.0,0,1974.0,400,2/1/13
51503,2103.0,34.44455739,-9.58548681,1000.0,0,2006.0,20,2/27/11
44708,437.0,38.12373623,-10.62008588,0.0,0,1972.0,320,1/18/13
21090,180.0,37.76510139,-7.53197461,0.0,0,2001.0,25,3/16/11
36336,1489.0,36.25293873,-3.39433837,0.0,0,2010.0,1,3/20/13
49200,1407.0,38.2922618,-4.8178914,0.0,0,1981.0,1,4/5/11
27699,349.0,39.2575413,-11.00094225,50.0,0,2010.0,50,2/7/13
12797,117.0,38.86715596,-6.82951422,50.0,102,1986.0,50,2/27/11
58664,2004.0,34.54612028,-9.24876263,0.0,0,2010.0,25,3/13/11
53277,401.0,39.44436299,-10.71054569,2500.0,0,1986.0,400,2/6/13
38289,1490.0,34.05160191,-1.9024041,0.0,0,1996.0,350,11/1/12
72584,1289.0,37.301503,-3.24197915,0.0,0,1976.0,1,3/4/13
27547,1336.0,35.24114702,-9.78284649,0.0,0,1974.0,260,2/24/13
47043,1282.0,34.82897051,-5.7431467,20.0,0,2002.0,1400,2/14/13
35005,-7.24880101778,32.65244594,-4.20021311,0.0,0,-15.3572223204,0,10/9/12
30055,1208.0,37.06435168,-3.22629104,0.0,0,2002.0,1,3/18/13
65871,371.0,38.92444328,-8.48654439,0.0,0,1985.0,320,2/8/13
33782,1567.0,37.57884296,-3.26789605,0.0,0,1960.0,1,3/29/13
31869,-3.89438618108,33.81691302,-9.29445885,0.0,0,-4.83721475372,0,4/11/11
2035,742.0,36.13354599,-10.2834875,0.0,0,1996.0,250,2/13/13
25109,1662.0,34.78119601,-8.95397632,2000.0,0,2008.0,35,3/13/11
30108,1747.0,34.87514808,-9.11354268,0.0,0,2010.0,30,2/27/11
71970,5.35897480941,31.55604715,-1.78657953,0.0,0,-5.78673816881,0,7/26/11
29040,1295.0,30.61720602,-3.57406937,0.0,0,2001.0,120,2/5/13
27997,1314.0,36.71988156,-2.62470535,0.0,0,1999.0,180,3/15/13
573,308.0,38.45301065,-11.15143356,0.0,0,2009.0,99,1/28/13
15887,674.0,38.22959237,-4.79658309,0.0,0,1994.0,150,3/23/11
28342,17.2561662092,33.86592515,-9.59930945,0.0,0,9.28177146036,0,10/7/11
42780,1712.0,34.88365641,-8.9640574,1500.0,0,2009.0,120,2/28/11
48620,960.0,37.69082284,-3.99837871,50.0,0,2007.0,140,3/4/13
8452,1.81000543919,30.97028917,-1.74029023,0.0,0,0.0414548179342,0,7/17/11
39187,10.0861856184,35.7568967,-4.62000774,0.0,0,-45.3103956995,0,4/4/11
271,-16.3370208762,32.40903002,-3.40202144,0.0,0,28.7224922843,0,1/18/13
38341,1473.0,38.28713319,-4.7824295,0.0,0,2007.0,1,4/7/11
31547,1018.0,35.5522362,-10.63536473,0.0,0,1998.0,0,9/3/13
45536,15.3841724636,34.61806681,-3.87813587,0.0,0,11.294266636,0,11/8/12
23902,1500.0,34.81622492,-4.4981373,3000.0,0,1990.0,300,3/2/13
61601,2.82676347468,33.68191668,-9.48783928,0.0,0,-90.1784242991,0,7/22/11
71518,928.0,36.88175366,-3.60260706,0.0,0,2002.0,200,2/20/13
31142,8.0,39.19546608,-6.89357116,50.0,0,2000.0,350,3/21/13
62572,959.0,35.44934647,-10.64447257,50.0,0,2009.0,0,2/16/13
24360,1258.0,34.26464753,-1.71243692,0.0,0,1914.01902979,50,2/12/13
46056,16.0916182161,31.40766213,-1.21898749,0.0,0,-12.6822498976,0,7/9/11
48634,-1.64164861739,31.08682987,-1.31330366,0.0,0,-51.4275968605,0,8/10/11
11232,13.0679390323,36.54547649,-6.39267594,0.0,0,-18.3376358842,0,4/8/11
47676,-23.3348058278,32.94312648,-9.1488854,0.0,0,-21.5067804076,0,4/18/11
24682,562.0,37.53051463,-6.96356538,0.0,0,1974.0,500,3/24/11
68946,-4.67379641688,36.82542974,-6.30395702,0.0,0,-8.58431911021,0,3/23/11
34500,859.0,36.01560452,-10.73231098,0.0,0,1983.0,200,3/1/13
56615,1431.0,37.60890415,-3.21863078,0.0,0,1977.0,1,2/24/13
43574,6.85822292304,32.79982032,-2.56703818,0.0,0,58.0722558662,0,7/27/11
73435,2.0,38.69014129,-6.68717054,50.0,0,2010.0,40,3/17/11
50770,310.0,38.93333516,-10.55657858,0.0,0,1975.0,1,2/12/13
55973,963.0,35.78791574,-3.91482317,25.0,0,1998.0,250,3/6/13
63538,-20.7126385983,31.10666284,-1.72164051,0.0,0,-24.0059302901,0,7/10/11
61432,-0.0126371466736,32.80426066,-5.02779182,0.0,0,0.00753152418696,0,1/7/13
50448,258.0,36.67561981,-8.13603673,0.0,0,1976.0,500,3/20/11
57436,281.0,36.89732923,-7.83886429,200.0,0,1978.0,250,3/28/11
30860,-0.86189473601,35.83430526,-6.24472594,0.0,0,8.65004604371,0,4/4/11
13341,73.0,39.09920933,-6.92688589,50.0,0,2000.0,100,3/18/13
18690,410.0,38.20820139,-4.80304236,0.0,0,1970.0,100,3/23/11
62420,1228.0,35.6004568,-2.51386778,0.0,0,1973.0,1185,3/25/13
70093,220.0,39.14661482,-10.42078883,0.0,0,2009.0,1,2/15/13
19537,65.0,39.09490622,-6.96426414,100.0,0,2010.0,120,3/16/13
44523,1322.0,35.61420414,-7.63163283,50.0,0,1964.0,1,3/7/11
33172,1072.0,29.6592359,-4.72239634,300.0,0,2003.0,432,1/17/13
17679,473.0,38.10730863,-4.47820356,9000.0,0,2006.0,450,4/3/13
68702,1178.0,30.25062175,-4.62814658,250.0,0,2000.0,246,1/24/13
65745,291.0,37.76460665,-7.04858273,0.0,0,1972.0,1,3/1/11
54028,2212.0,33.99867085,-9.29066177,200.0,0,1988.0,0,3/13/11
20260,27.1437726393,37.39581393,-6.45428,20.0,0,1984.0,321,4/17/11
14767,0.867307708123,32.63899579,-3.84925194,0.0,0,95.8031030852,0,2/7/13
8929,63.0,39.09945364,-6.95604764,100.0,0,2010.0,80,3/17/13
38706,4.15064173452,32.90953523,-2.70309529,0.0,0,-25.2241917588,0,7/25/11
5606,1663.0,37.14051688,-3.17282322,0.0,0,1999.0,1,3/26/13
52404,-1.3015230083,33.16564401,-2.81141391,0.0,0,10.0747408612,0,8/10/11
24940,1287.0,37.2301478,-3.23640538,7.0,0,2008.0,20,3/20/13
2705,-17.2604172143,33.13189206,-3.81239435,0.0,0,9.5887852795,0,10/16/12
50730,215.0,38.96305809,-10.47643185,0.0,0,2006.0,620,1/20/13
62279,9.68010023109,31.66171723,-2.97838989,0.0,0,25.2293542566,0,7/20/11
62369,4.21199286191,30.42521463,-2.64848479,0.0,0,-9.67744948419,0,7/26/11
34987,1054.0,35.74822803,-10.491856,500.0,0,2012.0,90,2/17/13
22756,0.923655895531,31.96766422,-3.28804678,0.0,0,37.9546267406,0,10/29/12
46508,-34.0972334533,33.47329356,-3.50030935,0.0,0,151.619810733,0,10/4/12
6043,570.0,38.22171186,-4.79583353,0.0,0,1994.0,150,3/23/11
59204,1836.0,34.53666761,-9.78374752,1000.0,0,2010.0,35,3/10/11
28510,947.0,38.61579796,-5.10658399,0.0,0,2005.0,40,3/18/11
43099,1520.0,38.36663943,-4.8771145,200.0,0,2003.0,1,3/30/11
6280,904.0,37.10118746,-3.40078829,10.0,0,1999.0,8000,7/3/13
72090,-7.42347405673,35.97751025,-4.70813672,0.0,0,11.9916227818,0,4/17/11
71067,-15.1428356686,33.08186938,-3.81808041,0.0,0,-8.46600758092,0,10/13/12
58823,1215.0,34.11417726,-1.98410628,500.0,0,2009.0,400,10/30/12
3500,1092.0,34.33469836,-4.12121608,0.0,0,2008.0,149,1/16/13
15669,0.991234097422,33.90038959,-9.34006984,0.0,0,11.9348511209,0,4/4/11
70556,1517.0,36.44763483,-5.2497759,50.0,0,2003.0,306,3/4/13
25676,-43.6025482502,35.64504428,-6.26635669,0.0,0,159.854130028,0,4/2/11
18602,-45.3589598841,33.89590126,-9.58506528,0.0,0,-72.7316742887,0,7/19/11
9763,6.86079909569,32.73665227,-9.08740584,0.0,0,-3.34170996481,0,4/2/11
6760,1429.0,34.61418368,-9.97307058,0.0,0,1984.0,1,2/21/11
19935,271.0,39.3163769,-9.93901526,20.0,0,1983.0,423,1/17/13
27180,29.989161628,32.71492138,-8.92765531,0.0,0,41.3719022965,0,8/8/11
25471,924.0,37.60555189,-3.78447197,0.0,0,1973.0,50,2/21/13
66532,1158.0,33.41199276,-1.88504665,0.0,0,2004.0,250,12/17/12
52017,98.0,38.98798184,-6.76974929,100.0,0,2010.0,3110,3/17/11
74110,858.0,35.9027945,-10.48901414,500.0,0,1993.0,96,2/21/13
15405,-11.0,38.85779802,-8.01105941,0.0,0,2004.0,1,3/3/11
46423,1777.0,36.50239631,-3.29056768,0.0,0,2000.0,100,5/4/13
57184,1725.0,38.28875129,-4.6619189,0.0,93,1985.0,1,3/17/11
24521,1581.0,35.53355821,-4.48410602,0.0,0,2011.0,312,2/19/13
44682,1326.0,34.52565607,-5.65012915,0.0,0,1978.0,580,2/8/13
28353,1471.0,37.6273599,-3.74136957,1000.0,0,2004.0,200,3/9/13
19833,1165.0,37.13371058,-4.07795427,0.0,0,1996.0,200,2/15/13
53707,913.0,35.21633015,-10.80563033,0.0,0,1996.0,0,5/3/13
7867,1912.0,35.64676312,-8.14369575,0.0,0,2008.0,800,2/18/11
22562,5.68111669342,31.61127802,-1.81842939,0.0,0,2.87560084933,0,7/13/11
40111,698.0,36.2765807,-11.20803034,1000.0,0,2007.0,620,2/25/13
58112,38.3123627408,32.96542408,-4.25683358,0.0,0,-32.5516265216,0,1/26/13
27745,2075.0,34.75337682,-9.58379132,0.0,0,2010.0,100,3/2/11
21017,-4.11586323903,31.46770813,-2.78983989,0.0,0,-4.43887211236,0,8/7/11
38807,1152.0,36.8932579,-3.38207418,0.0,0,1995.0,123,2/3/13
56770,1313.0,29.8894577,-4.49457362,250.0,0,2007.0,700,2/9/13
21255,1303.0,34.97632144,-4.8522996,0.0,0,2000.0,45,2/22/13
15137,4.12703357907,33.69236135,-9.49810558,0.0,0,104.640587689,0,7/22/11
30734,-5.06950666109,33.65655843,-9.32539482,0.0,0,-0.0927517094137,0,7/8/11
10079,0.162784698945,36.48363769,-6.22874527,0.0,0,-3.77714484944,0,3/25/11
32693,2.91283800445,33.37335186,-2.78274168,0.0,0,12.1345240125,0,8/11/11
9839,-15.5033684444,30.85896865,-1.45366256,0.0,0,-2.35806698708,0,7/24/11
52060,76.3287477949,1.28706824866,-2e-08,0.0,0,83.1781091776,0,1/28/13
38134,4.61277043126,34.09104436,-3.07104688,0.0,0,-24.209069684,0,11/8/12
19376,1178.0,36.85309918,-2.97884844,0.0,0,1985.0,300,3/14/13
66177,1283.0,36.84867479,-6.14122549,0.0,0,1981.0,800,3/30/11
48943,914.0,35.30634929,-10.70875786,0.0,0,1996.0,0,2/27/13
9494,1811.0,31.67838451,-8.4707466,0.0,0,1989.0,350,8/23/11
29629,1267.0,33.76788859,-1.55843533,200.0,0,2008.0,250,10/31/12
66358,88.0,37.98513791,-7.21879383,0.0,0,2007.0,200,3/11/11
65847,1288.0,37.05622188,-5.39647305,0.0,0,2006.0,1,2/25/13
41351,1828.0,34.51935097,-9.79325267,2500.0,0,1994.0,120,3/9/11
17751,704.0,37.39682294,-3.45333781,0.0,0,1976.0,1,12/3/13
73934,0.00436039468036,-7.11066653114e-07,-2e-08,0.0,0,0.00495104708678,0,1/21/13
13580,1200.0,34.19113896,-1.99791522,0.0,0,2012.0,233,10/31/12
55565,-10.3132126454,32.98594603,-2.64177882,0.0,0,-2.94531274624,0,7/27/11
15641,960.0,36.85305382,-3.5145716,20.0,0,1980.0,200,3/16/13
38083,277.0,38.04725972,-6.84055482,0.0,0,1985.0,1000,3/23/11
59977,1121.0,37.39726123,-3.31149218,0.0,0,1975.0,80,1/3/13
10623,950.0,35.86225313,-10.26648336,0.0,0,2001.0,400,2/15/13
58755,-15.4410588542,32.8120475,-3.51506834,0.0,0,-19.2313523957,0,1/15/13
61795,-12.088272099,32.5249823,-4.99745583,0.0,0,-49.8466509352,0,10/19/12
55171,1155.0,33.378965,-2.15446562,200.0,0,2003.0,300,1/20/13
46321,1132.0,34.85710529,-5.86312258,50.0,0,2008.0,500,1/24/13
24446,1547.0,34.6725084,-8.99898219,500.0,0,1984.0,130,10/4/11
46401,893.0,35.70840913,-10.78333642,1200.0,0,2000.0,500,2/13/13
6979,1296.0,37.22817814,-3.22666119,7.0,0,2008.0,1,11/3/13
12889,-16.6115975885,33.26581293,-3.61091599,0.0,0,-18.0676819414,0,10/9/12
23586,2.14803117826,33.11913841,-4.92176706,0.0,0,17.6644028207,0,11/5/12
68904,12.2494414425,32.48591537,-3.72645059,0.0,0,-4.24273616627,0,1/29/13
36811,1648.0,37.45342266,-3.28766081,6.0,0,2008.0,50,2/3/13
63724,1946.0,35.36730438,-8.40729563,0.0,0,385.208926635,0,3/23/11
70314,154.0,38.36984907,-6.63214843,50.0,0,2009.0,80,3/16/11
30004,8.26354638779,33.07089281,-9.0249513,0.0,0,12.8178071939,0,4/14/11
42033,22.8073035274,34.40505854,-8.59003753,0.0,0,28.4321942024,0,4/2/11
32179,-21.0,38.89500084,-6.44481306,30.0,0,2010.0,150,3/19/11
1015,1034.0,29.74520654,-4.73106678,500.0,0,1982.0,60,1/18/13
47832,1152.0,33.60374047,-2.17204134,0.0,0,2007.0,300,1/17/13
28155,1194.0,36.73586651,-3.46401311,0.0,0,1960.0,200,3/17/13
68131,47.2512638676,32.92343618,-2.48798405,0.0,0,57.7230360514,0,7/21/11
69291,-14.0845091403,33.24170834,-8.83414981,0.0,0,30.3789392925,0,4/1/11
19327,1665.0,34.75434959,-1.83095125,0.0,0,2001.0,561,10/18/12
69876,4.05820889616,33.86589423,-9.46387285,0.0,0,29.4112669611,0,7/26/11
5616,858.0,37.38058237,-3.33389636,0.0,0,1975.0,150,1/3/13
42608,1643.0,31.18476239,-7.47776037,3000.0,0,1983.0,160,7/17/11
35146,1273.0,30.1655947,-4.48841184,250.0,0,1984.0,120,2/18/13
